zip_code,sort_code,proposal,open_date,LAX,SFO,ORD,JFK,ATL,DFW,MIA,SEA,BOS,PDX
77517,TX-FE09,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77518,TX-FC08,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77520,TX-ID01,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77521,TX-ID02,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77523,TX-ID04,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77530,TX-IA05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77532,TX-ID05,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77536,TX-FB06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77539,TX-FC09,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77545,TX-GA10,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77546,TX-FC05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77547,TX-IA03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77550,TX-FE05,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77551,TX-FE04,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77554,TX-FE06,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77562,TX-ID03,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77563,TX-FE07,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77565,TX-FC07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77568,TX-FE03,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77571,TX-FB07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77573,TX-FC06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77578,TX-GA05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77581,TX-GA03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77584,TX-GA04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77586,TX-FB09,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77587,TX-FA03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77590,TX-FE02,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77591,TX-FE01,DFW,PENDING,Zone 7,-,-,-,-,Zone 3,-,-,-,-
77598,TX-FC04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78002,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78009,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78015,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78023,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78039,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78052,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78066,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78069,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78073,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78101,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78108,TX-LA03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78109,TX-LC04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78112,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78121,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78123,TX-LA01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78124,TX-LA02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78130,TX-LA05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78132,TX-LA04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78148,TX-LC02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78150,TX-LC03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78152,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78154,TX-LC01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78163,TX-LB07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78201,TX-ND01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78202,TX-NA04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78203,TX-NA03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78204,TX-NE01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78205,TX-NA01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78207,TX-NE02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78208,TX-NA05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78209,TX-LD02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78210,TX-NB01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78211,TX-NE10,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78212,TX-LD03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78213,TX-NC01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78214,TX-NB05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78215,TX-NA02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78216,TX-LD04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78217,TX-LD05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78218,TX-LD01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78219,TX-NA06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78220,TX-NA07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78221,TX-NB06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78222,TX-NB02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78223,TX-NB03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78224,TX-NB07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78225,TX-NE03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78226,TX-NE04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78227,TX-NE06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78228,TX-ND02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78229,TX-NC02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78230,TX-NC03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78231,TX-NC06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78232,TX-LD07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78233,TX-LC07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78234,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78235,TX-NB04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78236,TX-NE07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78237,TX-NE05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78238,TX-ND03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78239,TX-LC06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78240,TX-NC04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78242,TX-NE08,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78243,TX-NE09,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78244,TX-LC05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78245,TX-NE12,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78247,TX-LD06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78248,TX-LD08,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78249,TX-NC05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78250,TX-ND04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78251,TX-ND05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78252,TX-NE11,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78253,TX-ND06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78254,TX-ND07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78255,TX-NC07,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78256,TX-NC08,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78257,TX-LB04,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78258,TX-LB03,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78259,TX-LB02,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78260,TX-LB05,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78261,TX-LB06,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78263,,DFW,PENDING,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78266,TX-LB01,DFW,Open,Zone 7,-,-,-,-,Zone 4,-,-,-,-
78610,TX-KC08,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78613,TX-JA05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78617,TX-KD04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78626,TX-JB01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78628,TX-JA03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78633,TX-JA02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78634,TX-JB03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78641,TX-JA01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78652,TX-KC07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78653,TX-JB09,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78660,TX-JB05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78664,TX-JB04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78665,TX-JB02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78681,TX-JA04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78701,TX-KA10,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78702,TX-KA11,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78703,TX-KA09,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78704,TX-KC01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78705,TX-KA07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78712,TX-KA08,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78717,TX-JA06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78719,TX-KD07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78721,TX-KA12,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78722,TX-KA06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78723,TX-KA05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78724,TX-JB08,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78725,TX-KD03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78726,TX-JC07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78727,TX-JC03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78728,TX-JC01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78729,TX-JC02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78730,TX-JC09,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78731,TX-JC08,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78732,TX-JC10,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78733,TX-KB02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78734,TX-KB04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78735,TX-KB05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78736,TX-KB06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78737,TX-KC05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78738,TX-KB03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78739,TX-KC04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78741,TX-KD01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78742,TX-KD02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78744,TX-KD05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78745,TX-KC02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78746,TX-KB01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78747,TX-KD06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78748,TX-KC06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78749,TX-KC03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78750,TX-JC06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78751,TX-KA04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78752,TX-KA02,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78753,TX-JB06,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78754,TX-JB07,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78756,TX-KA03,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78757,TX-KA01,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78758,TX-JC04,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
78759,TX-JC05,DFW,Open,Zone 7,-,-,-,-,Zone 3,-,-,-,-
79821,TX-PA01,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79835,TX-PA02,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79836,TX-PD03,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79838,TX-PD04,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79849,TX-PD02,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79901,TX-PB01,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79902,TX-PB02,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79903,TX-PB04,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79904,TX-PB06,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79905,TX-PB03,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79907,TX-PC03,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79911,TX-PA04,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79912,TX-PA05,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79915,TX-PC02,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79922,TX-PA06,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79924,TX-PB07,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79925,TX-PC01,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79927,TX-PD01,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79928,TX-PD05,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79930,TX-PB05,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79932,TX-PA03,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79934,TX-PB08,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79935,TX-PC04,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
79936,TX-PC05,DFW,Open,Zone 7,-,-,-,-,Zone 5,-,-,-,-
80002,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80003,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80004,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80005,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80007,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80010,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80011,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80012,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80013,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80014,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80015,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80016,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80017,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80018,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80019,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80020,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80021,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80022,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80023,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80024,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80025,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80026,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80027,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80030,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80031,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80033,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80045,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80104,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80108,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80109,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80110,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80111,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80112,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80113,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80120,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80121,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80122,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80123,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80124,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80125,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80126,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80127,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80128,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80129,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80130,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80131,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80134,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80135,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80138,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80202,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80203,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80204,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80205,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80206,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80207,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80209,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80210,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80211,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80212,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80214,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80215,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80216,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80218,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80219,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80220,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80221,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80222,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80223,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80224,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80226,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80227,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80228,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80229,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80230,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80231,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80232,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80233,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80234,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80235,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80236,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80237,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80238,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80239,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80241,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80246,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80247,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80249,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80260,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80301,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80303,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80305,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80310,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80419,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80465,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80501,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80503,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80504,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80513,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80514,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80516,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80521,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80524,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80525,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80526,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80528,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80530,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80534,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80535,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80537,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80538,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80542,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80543,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80547,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80550,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80601,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80602,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80603,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80620,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80631,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80634,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80640,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80817,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80840,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80902,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80903,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80904,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80905,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80906,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80907,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80908,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80909,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80910,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80911,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
80913,CO -,LAX,PENDING,Zone 6,,-,-,-,-,-,-,-,-
