zip,sortCode,state,city,proposal,startZip
44105,,OH,Cleveland,ORD,60007
44106,,OH,Cleveland,ORD,60007
44107,,OH,Cleveland,ORD,60007
44108,,OH,Cleveland,ORD,60007
44109,,OH,Cleveland,ORD,60007
44110,,OH,Cleveland,ORD,60007
44111,,OH,Cleveland,ORD,60007
44112,,OH,Cleveland,ORD,60007
44113,,OH,Cleveland,ORD,60007
44114,,OH,Cleveland,ORD,60007
44115,,OH,Cleveland,ORD,60007
44116,,OH,Cleveland,ORD,60007
44117,,OH,Cleveland,ORD,60007
44118,,OH,Cleveland,ORD,60007
44119,,OH,Cleveland,ORD,60007
44120,,OH,Cleveland,ORD,60007
44121,,OH,Cleveland,ORD,60007
44122,,OH,Cleveland,ORD,60007
44123,,OH,Cleveland,ORD,60007
44124,,OH,Cleveland,ORD,60007
44125,,OH,Cleveland,ORD,60007
44126,,OH,Cleveland,ORD,60007
44127,,OH,Cleveland,ORD,60007
44128,,OH,Cleveland,ORD,60007
44129,,OH,Cleveland,ORD,60007
44130,,OH,Cleveland,ORD,60007
44131,,OH,Cleveland,ORD,60007
44132,,OH,Cleveland,ORD,60007
44133,,OH,Cleveland,ORD,60007
44134,,OH,Cleveland,ORD,60007
44135,,OH,Cleveland,ORD,60007
44137,,OH,Cleveland,ORD,60007
44139,,OH,Cleveland,ORD,60007
44140,,OH,Cleveland,ORD,60007
44141,,OH,Cleveland,ORD,60007
44142,,OH,Cleveland,ORD,60007
44143,,OH,Cleveland,ORD,60007
44144,,OH,Cleveland,ORD,60007
44145,,OH,Cleveland,ORD,60007
44146,,OH,Cleveland,ORD,60007
44147,,OH,Cleveland,ORD,60007
44201,,OH,Canton,ORD,60007
44203,,OH,Canton,ORD,60007
44216,,OH,Canton,ORD,60007
44221,,OH,Canton,ORD,60007
44224,,OH,Canton,ORD,60007
44230,,OH,Canton,ORD,60007
44240,,OH,Canton,ORD,60007
44243,,OH,Canton,ORD,60007
44250,,OH,Canton,ORD,60007
44260,,OH,Canton,ORD,60007
44262,,OH,Canton,ORD,60007
44265,,OH,Canton,ORD,60007
44266,,OH,Canton,ORD,60007
44272,,OH,Canton,ORD,60007
44278,,OH,Canton,ORD,60007
44285,,OH,Canton,ORD,60007
44301,,OH,Canton,ORD,60007
44302,,OH,Canton,ORD,60007
44303,,OH,Canton,ORD,60007
44304,,OH,Canton,ORD,60007
44305,,OH,Canton,ORD,60007
44306,,OH,Canton,ORD,60007
44307,,OH,Canton,ORD,60007
44308,,OH,Canton,ORD,60007
44310,,OH,Canton,ORD,60007
44311,,OH,Canton,ORD,60007
44312,,OH,Canton,ORD,60007
44314,,OH,Canton,ORD,60007
44319,,OH,Canton,ORD,60007
44320,,OH,Canton,ORD,60007
44401,,OH,Canton,ORD,60007
44411,,OH,Canton,ORD,60007
44412,,OH,Canton,ORD,60007
44423,,OH,Canton,ORD,60007
44427,,OH,Canton,ORD,60007
44429,,OH,Canton,ORD,60007
44449,,OH,Canton,ORD,60007
44460,,OH,Canton,ORD,60007
44493,,OH,Canton,ORD,60007
44601,,OH,Canton,ORD,60007
44607,,OH,Canton,ORD,60007
44608,,OH,Canton,ORD,60007
44609,,OH,Canton,ORD,60007
44612,,OH,Canton,ORD,60007
44613,,OH,Canton,ORD,60007
44614,,OH,Canton,ORD,60007
44615,,OH,Canton,ORD,60007
44618,,OH,Canton,ORD,60007
44620,,OH,Canton,ORD,60007
44622,,OH,Canton,ORD,60007
44624,,OH,Canton,ORD,60007
44625,,OH,Canton,ORD,60007
44626,,OH,Canton,ORD,60007
44632,,OH,Canton,ORD,60007
44634,,OH,Canton,ORD,60007
44640,,OH,Canton,ORD,60007
44641,,OH,Canton,ORD,60007
44643,,OH,Canton,ORD,60007
44644,,OH,Canton,ORD,60007
44645,,OH,Canton,ORD,60007
44646,,OH,Canton,ORD,60007
44647,,OH,Canton,ORD,60007
44651,,OH,Canton,ORD,60007
44652,,OH,Canton,ORD,60007
44656,,OH,Canton,ORD,60007
44657,,OH,Canton,ORD,60007
44659,,OH,Canton,ORD,60007
44662,,OH,Canton,ORD,60007
44666,,OH,Canton,ORD,60007
44669,,OH,Canton,ORD,60007
44670,,OH,Canton,ORD,60007
44671,,OH,Canton,ORD,60007
44672,,OH,Canton,ORD,60007
44675,,OH,Canton,ORD,60007
44678,,OH,Canton,ORD,60007
44680,,OH,Canton,ORD,60007
44685,,OH,Canton,ORD,60007
44688,,OH,Canton,ORD,60007
44689,,OH,Canton,ORD,60007
44697,,OH,Canton,ORD,60007
44702,,OH,Canton,ORD,60007
44703,,OH,Canton,ORD,60007
44704,,OH,Canton,ORD,60007
44705,,OH,Canton,ORD,60007
44706,,OH,Canton,ORD,60007
44707,,OH,Canton,ORD,60007
44708,,OH,Canton,ORD,60007
44709,,OH,Canton,ORD,60007
44710,,OH,Canton,ORD,60007
44714,,OH,Canton,ORD,60007
44718,,OH,Canton,ORD,60007
44720,,OH,Canton,ORD,60007
44721,,OH,Canton,ORD,60007
44730,,OH,Canton,ORD,60007
45001,,OH,Cincinnati,ORD,60007
45002,,OH,Cincinnati,ORD,60007
45011,,OH,Cincinnati,ORD,60007
45013,,OH,Cincinnati,ORD,60007
45014,,OH,Cincinnati,ORD,60007
45015,,OH,Cincinnati,ORD,60007
45030,,OH,Cincinnati,ORD,60007
45033,,OH,Cincinnati,ORD,60007
45034,,OH,Cincinnati,ORD,60007
45039,,OH,Cincinnati,ORD,60007
45040,,OH,Cincinnati,ORD,60007
45041,,OH,Cincinnati,ORD,60007
45050,,OH,Cincinnati,ORD,60007
45051,,OH,Cincinnati,ORD,60007
45052,,OH,Cincinnati,ORD,60007
45053,,OH,Cincinnati,ORD,60007
45062,,OH,Cincinnati,ORD,60007
45065,,OH,Cincinnati,ORD,60007
45067,,OH,Cincinnati,ORD,60007
45069,,OH,Cincinnati,ORD,60007
45102,,OH,Cincinnati,ORD,60007
45103,,OH,Cincinnati,ORD,60007
45111,,OH,Cincinnati,ORD,60007
45122,,OH,Cincinnati,ORD,60007
45140,,OH,Cincinnati,ORD,60007
45147,,OH,Cincinnati,ORD,60007
45150,,OH,Cincinnati,ORD,60007
45157,,OH,Cincinnati,ORD,60007
45158,,OH,Cincinnati,ORD,60007
45160,,OH,Cincinnati,ORD,60007
45174,,OH,Cincinnati,ORD,60007
45202,,OH,Cincinnati,ORD,60007
45203,,OH,Cincinnati,ORD,60007
45204,,OH,Cincinnati,ORD,60007
45205,,OH,Cincinnati,ORD,60007
45206,,OH,Cincinnati,ORD,60007
45207,,OH,Cincinnati,ORD,60007
45208,,OH,Cincinnati,ORD,60007
45209,,OH,Cincinnati,ORD,60007
45211,,OH,Cincinnati,ORD,60007
45212,,OH,Cincinnati,ORD,60007
45213,,OH,Cincinnati,ORD,60007
45214,,OH,Cincinnati,ORD,60007
45215,,OH,Cincinnati,ORD,60007
45216,,OH,Cincinnati,ORD,60007
45217,,OH,Cincinnati,ORD,60007
45218,,OH,Cincinnati,ORD,60007
45219,,OH,Cincinnati,ORD,60007
45220,,OH,Cincinnati,ORD,60007
45223,,OH,Cincinnati,ORD,60007
45224,,OH,Cincinnati,ORD,60007
45225,,OH,Cincinnati,ORD,60007
45226,,OH,Cincinnati,ORD,60007
45227,,OH,Cincinnati,ORD,60007
45229,,OH,Cincinnati,ORD,60007
45230,,OH,Cincinnati,ORD,60007
45231,,OH,Cincinnati,ORD,60007
45232,,OH,Cincinnati,ORD,60007
45233,,OH,Cincinnati,ORD,60007
45236,,OH,Cincinnati,ORD,60007
45237,,OH,Cincinnati,ORD,60007
45238,,OH,Cincinnati,ORD,60007
45239,,OH,Cincinnati,ORD,60007
45240,,OH,Cincinnati,ORD,60007
45241,,OH,Cincinnati,ORD,60007
45242,,OH,Cincinnati,ORD,60007
45243,,OH,Cincinnati,ORD,60007
45244,,OH,Cincinnati,ORD,60007
45245,,OH,Cincinnati,ORD,60007
45246,,OH,Cincinnati,ORD,60007
45247,,OH,Cincinnati,ORD,60007
45248,,OH,Cincinnati,ORD,60007
45249,,OH,Cincinnati,ORD,60007
45251,,OH,Cincinnati,ORD,60007
45252,,OH,Cincinnati,ORD,60007
45255,,OH,Cincinnati,ORD,60007
46032,,IN,Indianapolis,ORD,60007
46033,,IN,Indianapolis,ORD,60007
46034,,IN,Indianapolis,ORD,60007
46037,,IN,Indianapolis,ORD,60007
46038,,IN,Indianapolis,ORD,60007
46040,,IN,Indianapolis,ORD,60007
46048,,IN,Indianapolis,ORD,60007
46051,,IN,Indianapolis,ORD,60007
46055,,IN,Indianapolis,ORD,60007
46060,,IN,Indianapolis,ORD,60007
46062,,IN,Indianapolis,ORD,60007
46069,,IN,Indianapolis,ORD,60007
46074,,IN,Indianapolis,ORD,60007
46075,,IN,Indianapolis,ORD,60007
46077,,IN,Indianapolis,ORD,60007
46106,,IN,Indianapolis,ORD,60007
46107,,IN,Indianapolis,ORD,60007
46110,,IN,Indianapolis,ORD,60007
46111,,IN,Indianapolis,ORD,60007
46112,,IN,Indianapolis,ORD,60007
46113,,IN,Indianapolis,ORD,60007
46118,,IN,Indianapolis,ORD,60007
46122,,IN,Indianapolis,ORD,60007
46123,,IN,Indianapolis,ORD,60007
46126,,IN,Indianapolis,ORD,60007
46130,,IN,Indianapolis,ORD,60007
46131,,IN,Indianapolis,ORD,60007
46140,,IN,Indianapolis,ORD,60007
46142,,IN,Indianapolis,ORD,60007
46143,,IN,Indianapolis,ORD,60007
46149,,IN,Indianapolis,ORD,60007
46157,,IN,Indianapolis,ORD,60007
46158,,IN,Indianapolis,ORD,60007
46162,,IN,Indianapolis,ORD,60007
46163,,IN,Indianapolis,ORD,60007
46167,,IN,Indianapolis,ORD,60007
46168,,IN,Indianapolis,ORD,60007
46183,,IN,Indianapolis,ORD,60007
46184,,IN,Indianapolis,ORD,60007
46201,,IN,Indianapolis,ORD,60007
46202,,IN,Indianapolis,ORD,60007
46203,,IN,Indianapolis,ORD,60007
46204,,IN,Indianapolis,ORD,60007
46205,,IN,Indianapolis,ORD,60007
46208,,IN,Indianapolis,ORD,60007
46214,,IN,Indianapolis,ORD,60007
46216,,IN,Indianapolis,ORD,60007
46217,,IN,Indianapolis,ORD,60007
46218,,IN,Indianapolis,ORD,60007
46219,,IN,Indianapolis,ORD,60007
46220,,IN,Indianapolis,ORD,60007
46221,,IN,Indianapolis,ORD,60007
46222,,IN,Indianapolis,ORD,60007
46224,,IN,Indianapolis,ORD,60007
46225,,IN,Indianapolis,ORD,60007
46226,,IN,Indianapolis,ORD,60007
46227,,IN,Indianapolis,ORD,60007
46228,,IN,Indianapolis,ORD,60007
46229,,IN,Indianapolis,ORD,60007
46231,,IN,Indianapolis,ORD,60007
46234,,IN,Indianapolis,ORD,60007
46235,,IN,Indianapolis,ORD,60007
46236,,IN,Indianapolis,ORD,60007
46237,,IN,Indianapolis,ORD,60007
46239,,IN,Indianapolis,ORD,60007
46240,,IN,Indianapolis,ORD,60007
46241,,IN,Indianapolis,ORD,60007
46250,,IN,Indianapolis,ORD,60007
46254,,IN,Indianapolis,ORD,60007
46256,,IN,Indianapolis,ORD,60007
46259,,IN,Indianapolis,ORD,60007
46260,,IN,Indianapolis,ORD,60007
46268,,IN,Indianapolis,ORD,60007
46278,,IN,Indianapolis,ORD,60007
46280,,IN,Indianapolis,ORD,60007
46290,,IN,Indianapolis,ORD,60007
46301,IN-GC08,IN,East Chicago,ORD,60007
46304,IN-GC07,IN,East Chicago,ORD,60007
46307,IN-GB08,IN,East Chicago,ORD,60007
46311,IN-GA09,IN,East Chicago,ORD,60007
46312,IN-GA03,IN,East Chicago,ORD,60007
46319,IN-GA12,IN,East Chicago,ORD,60007
46320,IN-GA04,IN,East Chicago,ORD,60007
46321,IN-GA07,IN,East Chicago,ORD,60007
46322,IN-GA08,IN,East Chicago,ORD,60007
46323,IN-GA06,IN,East Chicago,ORD,60007
46324,IN-GA05,IN,East Chicago,ORD,60007
46327,IN-GA02,IN,East Chicago,ORD,60007
46342,IN-GC03,IN,East Chicago,ORD,60007
46360,IN-GC09,IN,East Chicago,ORD,60007
46368,IN-GC05,IN,East Chicago,ORD,60007
46373,IN-GA10,IN,East Chicago,ORD,60007
46375,IN-GA11,IN,East Chicago,ORD,60007
46383,IN-GC10,IN,East Chicago,ORD,60007
46385,IN-GC06,IN,East Chicago,ORD,60007
46393,IN-GC04,IN,East Chicago,ORD,60007
46394,IN-GA01,IN,East Chicago,ORD,60007
46402,IN-GB06,IN,East Chicago,ORD,60007
46403,IN-GC01,IN,East Chicago,ORD,60007
46404,IN-GB02,IN,East Chicago,ORD,60007
46405,IN-GC02,IN,East Chicago,ORD,60007
46406,IN-GB01,IN,East Chicago,ORD,60007
46407,IN-GB05,IN,East Chicago,ORD,60007
46408,IN-GB03,IN,East Chicago,ORD,60007
46409,IN-GB04,IN,East Chicago,ORD,60007
46410,IN-GB07,IN,East Chicago,ORD,60007
47001,,OH,Cincinnati,ORD,60007
47016,,OH,Cincinnati,ORD,60007
47022,,OH,Cincinnati,ORD,60007
47025,,OH,Cincinnati,ORD,60007
47035,,OH,Cincinnati,ORD,60007
47040,,OH,Cincinnati,ORD,60007
47060,,OH,Cincinnati,ORD,60007
53005,WI-FE12,WI,Milwaukee ,ORD,60007
53007,WI-FF05,WI,Milwaukee ,ORD,60007
53012,WI-FG05,WI,Milwaukee ,ORD,60007
53018,WI-FE16,WI,Milwaukee ,ORD,60007
53022,WI-FG03,WI,Milwaukee ,ORD,60007
53024,WI-FG04,WI,Milwaukee ,ORD,60007
53029,WI-FE15,WI,Milwaukee ,ORD,60007
53045,WI-FE11,WI,Milwaukee ,ORD,60007
53046,WI-FF09,WI,Milwaukee ,ORD,60007
53051,WI-FF08,WI,Milwaukee ,ORD,60007
53058,WI-FE17,WI,Milwaukee ,ORD,60007
53066,WI-FE19,WI,Milwaukee ,ORD,60007
53069,WI-FE18,WI,Milwaukee ,ORD,60007
53072,WI-FE09,WI,Milwaukee ,ORD,60007
53074,WI-FG06,WI,Milwaukee ,ORD,60007
53080,WI-FG07,WI,Milwaukee ,ORD,60007
53089,WI-FE14,WI,Milwaukee ,ORD,60007
53092,WI-FG01,WI,Milwaukee ,ORD,60007
53097,WI-FG02,WI,Milwaukee ,ORD,60007
53103,WI-FE02,WI,Milwaukee ,ORD,60007
53108,WI-FB08,WI,Milwaukee ,ORD,60007
53110,WI-FC04,WI,Milwaukee ,ORD,60007
53122,WI-FE13,WI,Milwaukee ,ORD,60007
53126,WI-FB07,WI,Milwaukee ,ORD,60007
53129,WI-FC14,WI,Milwaukee ,ORD,60007
53130,WI-FC15,WI,Milwaukee ,ORD,60007
53132,WI-FC02,WI,Milwaukee ,ORD,60007
53140,WI-FA04,WI,Milwaukee ,ORD,60007
53142,WI-FA02,WI,Milwaukee ,ORD,60007
53143,WI-FA03,WI,Milwaukee ,ORD,60007
53144,WI-FA05,WI,Milwaukee ,ORD,60007
53146,WI-FE04,WI,Milwaukee ,ORD,60007
53150,WI-FE01,WI,Milwaukee ,ORD,60007
53151,WI-FE03,WI,Milwaukee ,ORD,60007
53154,WI-FC01,WI,Milwaukee ,ORD,60007
53158,WI-FA01,WI,Milwaukee ,ORD,60007
53172,WI-FC03,WI,Milwaukee ,ORD,60007
53177,WI-FB04,WI,Milwaukee ,ORD,60007
53183,WI-FE08,WI,Milwaukee ,ORD,60007
53186,WI-FE07,WI,Milwaukee ,ORD,60007
53188,WI-FE06,WI,Milwaukee ,ORD,60007
53189,WI-FE05,WI,Milwaukee ,ORD,60007
53202,WI-FD01,WI,Milwaukee ,ORD,60007
53203,WI-FD02,WI,Milwaukee ,ORD,60007
53204,WI-FC08,WI,Milwaukee ,ORD,60007
53205,WI-FD06,WI,Milwaukee ,ORD,60007
53206,WI-FD07,WI,Milwaukee ,ORD,60007
53207,WI-FC06,WI,Milwaukee ,ORD,60007
53208,WI-FD04,WI,Milwaukee ,ORD,60007
53209,WI-FF02,WI,Milwaukee ,ORD,60007
53210,WI-FD05,WI,Milwaukee ,ORD,60007
53211,WI-FD10,WI,Milwaukee ,ORD,60007
53212,WI-FD09,WI,Milwaukee ,ORD,60007
53213,WI-FD13,WI,Milwaukee ,ORD,60007
53214,WI-FD11,WI,Milwaukee ,ORD,60007
53215,WI-FC07,WI,Milwaukee ,ORD,60007
53216,WI-FD08,WI,Milwaukee ,ORD,60007
53217,WI-FF01,WI,Milwaukee ,ORD,60007
53218,WI-FF03,WI,Milwaukee ,ORD,60007
53219,WI-FC09,WI,Milwaukee ,ORD,60007
53220,WI-FC12,WI,Milwaukee ,ORD,60007
53221,WI-FC13,WI,Milwaukee ,ORD,60007
53222,WI-FD15,WI,Milwaukee ,ORD,60007
53223,WI-FF06,WI,Milwaukee ,ORD,60007
53224,WI-FF07,WI,Milwaukee ,ORD,60007
53225,WI-FF04,WI,Milwaukee ,ORD,60007
53226,WI-FD14,WI,Milwaukee ,ORD,60007
53227,WI-FC10,WI,Milwaukee ,ORD,60007
53228,WI-FC11,WI,Milwaukee ,ORD,60007
53233,WI-FD03,WI,Milwaukee ,ORD,60007
53235,WI-FC05,WI,Milwaukee ,ORD,60007
53295,WI-FD12,WI,Milwaukee ,ORD,60007
53402,WI-FB06,WI,Milwaukee ,ORD,60007
53403,WI-FB01,WI,Milwaukee ,ORD,60007
53404,WI-FB05,WI,Milwaukee ,ORD,60007
53405,WI-FB02,WI,Milwaukee ,ORD,60007
53406,WI-FB03,WI,Milwaukee ,ORD,60007
53702,WI-FE10,WI,Milwaukee ,ORD,60007
60002,IL-AH07,IL,Chicago,ORD,60007
60004,IL-AA09,IL,Chicago,ORD,60007
60005,IL-AA05,IL,Chicago,ORD,60007
60007,IL-AA02,IL,Chicago,ORD,60007
60008,IL-AA06,IL,Chicago,ORD,60007
60010,IL-AG01,IL,Chicago,ORD,60007
60012,IL-AG05,IL,Chicago,ORD,60007
60013,IL-AG03,IL,Chicago,ORD,60007
60014,IL-AG04,IL,Chicago,ORD,60007
60015,IL-AD01,IL,Chicago,ORD,60007
60016,IL-AA03,IL,Chicago,ORD,60007
60018,IL-AA01,IL,Chicago,ORD,60007
60020,IL-AH11,IL,Chicago,ORD,60007
60021,IL-AG02,IL,Chicago,ORD,60007
60022,IL-AC07,IL,Chicago,ORD,60007
60025,IL-AB08,IL,Chicago,ORD,60007
60026,IL-AB09,IL,Chicago,ORD,60007
60029,IL-AB07,IL,Chicago,ORD,60007
60030,IL-AE06,IL,Chicago,ORD,60007
60031,IL-AF01,IL,Chicago,ORD,60007
60035,IL-AD02,IL,Chicago,ORD,60007
60040,IL-AD03,IL,Chicago,ORD,60007
60041,IL-AH10,IL,Chicago,ORD,60007
60042,IL-AG06,IL,Chicago,ORD,60007
60043,IL-AC05,IL,Chicago,ORD,60007
60044,IL-AD06,IL,Chicago,ORD,60007
60045,IL-AD05,IL,Chicago,ORD,60007
60046,IL-AH08,IL,Chicago,ORD,60007
60047,IL-AE02,IL,Chicago,ORD,60007
60048,IL-AE04,IL,Chicago,ORD,60007
60050,IL-AH01,IL,Chicago,ORD,60007
60051,IL-AH02,IL,Chicago,ORD,60007
60053,IL-AB03,IL,Chicago,ORD,60007
60056,IL-AA04,IL,Chicago,ORD,60007
60060,IL-AE05,IL,Chicago,ORD,60007
60061,IL-AE03,IL,Chicago,ORD,60007
60062,IL-AB10,IL,Chicago,ORD,60007
60064,IL-AD08,IL,Chicago,ORD,60007
60067,IL-AA11,IL,Chicago,ORD,60007
60068,IL-AB01,IL,Chicago,ORD,60007
60069,IL-AD04,IL,Chicago,ORD,60007
60070,IL-AA07,IL,Chicago,ORD,60007
60071,IL-AH05,IL,Chicago,ORD,60007
60072,IL-AH04,IL,Chicago,ORD,60007
60073,IL-AH09,IL,Chicago,ORD,60007
60074,IL-AA10,IL,Chicago,ORD,60007
60076,IL-AB05,IL,Chicago,ORD,60007
60077,IL-AB06,IL,Chicago,ORD,60007
60081,IL-AH06,IL,Chicago,ORD,60007
60083,IL-AF06,IL,Chicago,ORD,60007
60084,IL-AG07,IL,Chicago,ORD,60007
60085,IL-AF02,IL,Chicago,ORD,60007
60087,IL-AF03,IL,Chicago,ORD,60007
60088,IL-AD07,IL,Chicago,ORD,60007
60089,IL-AE01,IL,Chicago,ORD,60007
60090,IL-AA08,IL,Chicago,ORD,60007
60091,IL-AC04,IL,Chicago,ORD,60007
60093,IL-AC06,IL,Chicago,ORD,60007
60096,IL-AF05,IL,Chicago,ORD,60007
60097,IL-AH03,IL,Chicago,ORD,60007
60099,IL-AF04,IL,Chicago,ORD,60007
60101,IL-CA04,IL,Chicago,ORD,60007
60102,IL-CI04,IL,Chicago,ORD,60007
60103,IL-CG02,IL,Chicago,ORD,60007
60104,IL-CC02,IL,Chicago,ORD,60007
60106,IL-CA01,IL,Chicago,ORD,60007
60107,IL-CG01,IL,Chicago,ORD,60007
60108,IL-CF03,IL,Chicago,ORD,60007
60110,IL-CI03,IL,Chicago,ORD,60007
60118,IL-CI01,IL,Chicago,ORD,60007
60120,IL-CG03,IL,Chicago,ORD,60007
60123,IL-CG05,IL,Chicago,ORD,60007
60124,IL-CG06,IL,Chicago,ORD,60007
60126,IL-CA05,IL,Chicago,ORD,60007
60130,IL-BB05,IL,Chicago,ORD,60007
60131,IL-CB02,IL,Chicago,ORD,60007
60133,IL-CF04,IL,Chicago,ORD,60007
60134,IL-CE02,IL,Chicago,ORD,60007
60136,IL-CI02,IL,Chicago,ORD,60007
60137,IL-CD02,IL,Chicago,ORD,60007
60139,IL-CD01,IL,Chicago,ORD,60007
60141,IL-CC07,IL,Chicago,ORD,60007
60142,IL-CI06,IL,Chicago,ORD,60007
60143,IL-CA03,IL,Chicago,ORD,60007
60148,IL-CA07,IL,Chicago,ORD,60007
60153,IL-CC01,IL,Chicago,ORD,60007
60154,IL-CC05,IL,Chicago,ORD,60007
60155,IL-CC06,IL,Chicago,ORD,60007
60156,IL-CI05,IL,Chicago,ORD,60007
60157,IL-CF01,IL,Chicago,ORD,60007
60160,IL-CB04,IL,Chicago,ORD,60007
60162,IL-CC04,IL,Chicago,ORD,60007
60163,IL-CC03,IL,Chicago,ORD,60007
60164,IL-CB05,IL,Chicago,ORD,60007
60165,IL-CB06,IL,Chicago,ORD,60007
60169,IL-CH03,IL,Chicago,ORD,60007
60171,IL-CB03,IL,Chicago,ORD,60007
60172,IL-CF02,IL,Chicago,ORD,60007
60173,IL-CH01,IL,Chicago,ORD,60007
60174,IL-CE04,IL,Chicago,ORD,60007
60175,IL-CE03,IL,Chicago,ORD,60007
60176,IL-CB01,IL,Chicago,ORD,60007
60177,IL-CG04,IL,Chicago,ORD,60007
60181,IL-CA06,IL,Chicago,ORD,60007
60184,IL-CE05,IL,Chicago,ORD,60007
60185,IL-CE01,IL,Chicago,ORD,60007
60187,IL-CD05,IL,Chicago,ORD,60007
60188,IL-CD06,IL,Chicago,ORD,60007
60189,IL-CD03,IL,Chicago,ORD,60007
60190,IL-CD04,IL,Chicago,ORD,60007
60191,IL-CA02,IL,Chicago,ORD,60007
60192,IL-CH05,IL,Chicago,ORD,60007
60193,IL-CF05,IL,Chicago,ORD,60007
60194,IL-CH02,IL,Chicago,ORD,60007
60195,IL-CH04,IL,Chicago,ORD,60007
60201,IL-AC03,IL,Chicago,ORD,60007
60202,IL-AC01,IL,Chicago,ORD,60007
60203,IL-AC02,IL,Chicago,ORD,60007
60301,IL-BB03,IL,Chicago,ORD,60007
60302,IL-BB02,IL,Chicago,ORD,60007
60304,IL-BB04,IL,Chicago,ORD,60007
60305,IL-BB01,IL,Chicago,ORD,60007
60402,IL-BB09,IL,Chicago,ORD,60007
60403,IL-EF05,IL,Chicago,ORD,60007
60404,IL-EG08,IL,Chicago,ORD,60007
60406,IL-EB01,IL,Chicago,ORD,60007
60409,IL-EB07,IL,Chicago,ORD,60007
60411,IL-EE06,IL,Chicago,ORD,60007
60415,IL-EA09,IL,Chicago,ORD,60007
60419,IL-EB05,IL,Chicago,ORD,60007
60422,IL-ED05,IL,Chicago,ORD,60007
60423,IL-EG01,IL,Chicago,ORD,60007
60425,IL-ED07,IL,Chicago,ORD,60007
60426,IL-EB03,IL,Chicago,ORD,60007
60428,IL-ED01,IL,Chicago,ORD,60007
60429,IL-ED03,IL,Chicago,ORD,60007
60430,IL-ED04,IL,Chicago,ORD,60007
60431,IL-EG07,IL,Chicago,ORD,60007
60432,IL-EG04,IL,Chicago,ORD,60007
60433,IL-EG03,IL,Chicago,ORD,60007
60435,IL-EG05,IL,Chicago,ORD,60007
60436,IL-EG06,IL,Chicago,ORD,60007
60438,IL-ED08,IL,Chicago,ORD,60007
60439,IL-EF03,IL,Chicago,ORD,60007
60440,IL-EF01,IL,Chicago,ORD,60007
60441,IL-EF06,IL,Chicago,ORD,60007
60443,IL-EE01,IL,Chicago,ORD,60007
60445,IL-EC02,IL,Chicago,ORD,60007
60446,IL-EF04,IL,Chicago,ORD,60007
60448,IL-EC06,IL,Chicago,ORD,60007
60451,IL-EG02,IL,Chicago,ORD,60007
60452,IL-EC10,IL,Chicago,ORD,60007
60453,IL-EA08,IL,Chicago,ORD,60007
60455,IL-EA05,IL,Chicago,ORD,60007
60456,IL-EA07,IL,Chicago,ORD,60007
60457,IL-EA04,IL,Chicago,ORD,60007
60458,IL-EA03,IL,Chicago,ORD,60007
60459,IL-EA06,IL,Chicago,ORD,60007
60461,IL-EE03,IL,Chicago,ORD,60007
60462,IL-EC08,IL,Chicago,ORD,60007
60463,IL-EC03,IL,Chicago,ORD,60007
60464,IL-EC04,IL,Chicago,ORD,60007
60465,IL-EA11,IL,Chicago,ORD,60007
60466,IL-EE04,IL,Chicago,ORD,60007
60467,IL-EC05,IL,Chicago,ORD,60007
60469,IL-EB02,IL,Chicago,ORD,60007
60471,IL-EE02,IL,Chicago,ORD,60007
60472,IL-EC01,IL,Chicago,ORD,60007
60473,IL-EB06,IL,Chicago,ORD,60007
60475,IL-EE05,IL,Chicago,ORD,60007
60476,IL-ED06,IL,Chicago,ORD,60007
60477,IL-EC09,IL,Chicago,ORD,60007
60478,IL-ED02,IL,Chicago,ORD,60007
60480,IL-EA02,IL,Chicago,ORD,60007
60482,IL-EA10,IL,Chicago,ORD,60007
60487,IL-EC07,IL,Chicago,ORD,60007
60490,IL-EF02,IL,Chicago,ORD,60007
60491,IL-EF07,IL,Chicago,ORD,60007
60501,IL-EA01,IL,Chicago,ORD,60007
60502,IL-DE03,IL,Chicago,ORD,60007
60503,IL-DD05,IL,Chicago,ORD,60007
60504,IL-DE01,IL,Chicago,ORD,60007
60505,IL-DE02,IL,Chicago,ORD,60007
60506,IL-DE08,IL,Chicago,ORD,60007
60510,IL-DE05,IL,Chicago,ORD,60007
60513,IL-DA03,IL,Chicago,ORD,60007
60514,IL-DB03,IL,Chicago,ORD,60007
60515,IL-DB08,IL,Chicago,ORD,60007
60516,IL-DB07,IL,Chicago,ORD,60007
60517,IL-DC02,IL,Chicago,ORD,60007
60519,IL-DE04,IL,Chicago,ORD,60007
60521,IL-DB02,IL,Chicago,ORD,60007
60523,IL-DB01,IL,Chicago,ORD,60007
60525,IL-DA05,IL,Chicago,ORD,60007
60526,IL-DA04,IL,Chicago,ORD,60007
60527,IL-DB05,IL,Chicago,ORD,60007
60532,IL-DC01,IL,Chicago,ORD,60007
60534,IL-DA02,IL,Chicago,ORD,60007
60538,IL-DD06,IL,Chicago,ORD,60007
60539,IL-DE06,IL,Chicago,ORD,60007
60540,IL-DC05,IL,Chicago,ORD,60007
60542,IL-DE07,IL,Chicago,ORD,60007
60543,IL-DD04,IL,Chicago,ORD,60007
60544,IL-DD02,IL,Chicago,ORD,60007
60546,IL-DA01,IL,Chicago,ORD,60007
60555,IL-DC04,IL,Chicago,ORD,60007
